Bedrooms,Bathrooms,Area,Price,Location,Property Type,Compound
3,3,190,"18,000,000","North Coast, Egypt",Chalet,Marsa Baghush
7,7,333,"35,000,000","North Coast, Egypt",Villa,Azzar  Island
6,5,285,"21,000,000","North Coast, Egypt",Twinhouse,Azzar  Island
6,5,285,"24,500,000","North Coast, Egypt",Twinhouse,Azzar  Island
3,4,130,"9,500,000","North Coast, Egypt",Townhouse,Azzar  Island
3,4,130,"10,500,000","North Coast, Egypt",Townhouse,Azzar  Island
3,4,130,"11,200,000","North Coast, Egypt",Townhouse,Azzar  Island
3,4,130,"12,200,000","North Coast, Egypt",Townhouse,Azzar  Island
3,4,162,"14,200,000","North Coast, Egypt",Townhouse,Azzar  Island
3,4,165,"15,700,000","North Coast, Egypt",Townhouse,Azzar  Island
0,0,162,"16,200,000","North Coast, Egypt",Townhouse,Azzar  Island
3,4,165,"17,700,000","North Coast, Egypt",Townhouse,Azzar  Island
5,5,285,"24,000,000","North Coast, Egypt",Townhouse,Azzar  Island
5,5,285,"27,500,000","North Coast, Egypt",Townhouse,Azzar  Island
2,2,126,"10,044,000","North Coast, Egypt",Apartment,Le Gray Beach Hotel and Residences
2,2,137,"10,755,000","North Coast, Egypt",Apartment,Le Gray Beach Hotel and Residences
3,3,174,"12,657,000","North Coast, Egypt",Apartment,Le Gray Beach Hotel and Residences
3,3,311,"14,593,000","North Coast, Egypt",Apartment,Le Gray Beach Hotel and Residences
3,3,319,"14,681,000","North Coast, Egypt",Apartment,Le Gray Beach Hotel and Residences
3,3,182,"15,684,000","North Coast, Egypt",Apartment,Le Gray Beach Hotel and Residences
2,2,147,"16,398,000","North Coast, Egypt",Apartment,Le Gray Beach Hotel and Residences
3,4,196,"17,363,000","North Coast, Egypt",Apartment,Le Gray Beach Hotel and Residences
3,4,214,"17,885,000","North Coast, Egypt",Apartment,Le Gray Beach Hotel and Residences
3,4,202,"18,220,000","North Coast, Egypt",Apartment,Le Gray Beach Hotel and Residences
3,4,221,"20,181,000","North Coast, Egypt",Apartment,Le Gray Beach Hotel and Residences
3,4,229,"22,386,000","North Coast, Egypt",Apartment,Le Gray Beach Hotel and Residences
3,4,236,"18,484,000","North Coast, Egypt",Villa,Le Gray Beach Hotel and Residences
4,5,320,"26,132,000","North Coast, Egypt",Twinhouse,The Waterway North Coast
3,4,275,"21,713,000","North Coast, Egypt",Townhouse,The Waterway North Coast
3,4,194,"20,000,000","North Coast, Egypt",Townhouse,The Waterway North Coast
2,3,135,"11,934,000","North Coast, Egypt",Duplex,The Waterway North Coast
3,4,179,"18,773,000","North Coast, Egypt",Penthouse,The Waterway North Coast
2,3,132,"10,328,000","North Coast, Egypt",Chalet,The Waterway North Coast
5,5,400,"40,000,000","North Coast, Egypt",Villa,La Vista Bay East
5,5,400,"100,000,000","North Coast, Egypt",Villa,La Vista Bay East
3,3,220,"19,800,000","North Coast, Egypt",Twinhouse,La Vista Bay East
3,3,220,"27,500,000","North Coast, Egypt",Twinhouse,La Vista Bay East
3,5,320,"40,000,000","North Coast, Egypt",Twinhouse,La Vista Bay East
3,5,320,"40,000,000","North Coast, Egypt",Twinhouse,La Vista Bay East
3,3,400,"50,000,000","North Coast, Egypt",Twinhouse,La Vista Bay East
4,4,220,"20,000,000","North Coast, Egypt",Twinhouse,La Vista Bay East
3,2,150,"10,500,000","North Coast, Egypt",Chalet,La Vista Bay East
3,2,150,"11,250,000","North Coast, Egypt",Chalet,La Vista Bay East
3,2,150,"12,000,000","North Coast, Egypt",Chalet,La Vista Bay East
3,2,150,"14,250,000","North Coast, Egypt",Chalet,La Vista Bay East
3,2,150,"15,200,000","North Coast, Egypt",Chalet,La Vista Bay East
5,6,286,"29,712,000","North Coast, Egypt",Villa,Azha North Coast Ras El Hekma
5,6,317,"31,881,000","North Coast, Egypt",Villa,Azha North Coast Ras El Hekma
4,4,242,"17,000,000","North Coast, Egypt",Twinhouse,Azha North Coast Ras El Hekma
3,4,300,"20,495,000","North Coast, Egypt",Duplex,Azha North Coast Ras El Hekma
3,4,330,"21,741,000","North Coast, Egypt",Duplex,Azha North Coast Ras El Hekma
3,3,163,"10,591,000","North Coast, Egypt",Chalet,Azha North Coast Ras El Hekma
2,3,190,"11,246,000","North Coast, Egypt",Chalet,Azha North Coast Ras El Hekma
2,3,127,"14,478,000","North Coast, Egypt",Chalet,Azha North Coast Ras El Hekma
5,6,315,"46,320,000","North Coast, Egypt",Villa,Katameya Coast
5,6,320,"46,860,000","North Coast, Egypt",Villa,Katameya Coast
6,7,400,"55,910,000","North Coast, Egypt",Villa,Katameya Coast
7,8,565,"97,640,000","North Coast, Egypt",Villa,Katameya Coast
3,4,275,"33,000,000","North Coast, Egypt",Twinhouse,Katameya Coast
5,6,270,"26,294,510","North Coast, Egypt",Penthouse,Katameya Coast
5,6,360,"33,978,010","North Coast, Egypt",Penthouse,Katameya Coast
5,6,415,"38,267,460","North Coast, Egypt",Penthouse,Katameya Coast
2,3,139,"11,865,260","North Coast, Egypt",Chalet,Katameya Coast
3,3,240,"15,392,410","North Coast, Egypt",Chalet,Katameya Coast
4,4,184,"16,166,810","North Coast, Egypt",Chalet,Katameya Coast
4,4,210,"17,098,510","North Coast, Egypt",Chalet,Katameya Coast
4,4,225,"18,048,360","North Coast, Egypt",Chalet,Katameya Coast
3,3,215,"18,592,860","North Coast, Egypt",Chalet,Katameya Coast
4,4,260,"21,563,410","North Coast, Egypt",Chalet,Katameya Coast
3,2,130,"12,720,000","North Coast, Egypt",Chalet,Beach chalets
4,5,255,"21,000,000","North Coast, Egypt",Villa,Caesar Bay
5,5,350,"26,000,000","North Coast, Egypt",Villa,Caesar Bay
3,4,182,"16,000,000","North Coast, Egypt",Twinhouse,Caesar Bay
0,0,157,"18,282,000","North Coast, Egypt",Retail,Palm Hills New Alamein Mall
0,0,169,"26,122,999","North Coast, Egypt",Retail,Palm Hills New Alamein Mall
0,0,252,"35,686,000","North Coast, Egypt",Retail,Palm Hills New Alamein Mall
0,0,310,"36,056,000","North Coast, Egypt",Retail,Palm Hills New Alamein Mall
0,0,328,"49,044,999","North Coast, Egypt",Retail,Palm Hills New Alamein Mall
0,0,369,"53,076,000","North Coast, Egypt",Retail,Palm Hills New Alamein Mall
5,6,396,"46,294,000","North Coast, Egypt",Villa,Caesar
7,6,546,"60,949,000","North Coast, Egypt",Villa,Caesar
6,8,476,"64,137,000","North Coast, Egypt",Villa,Caesar
4,4,305,"37,309,000","North Coast, Egypt",Twinhouse,Caesar
3,3,182,"19,270,000","North Coast, Egypt",Twinhouse,Caesar
0,0,86,"21,500,000","North Coast, Egypt",Retail,Salt Mall
3,3,300,"25,000,000","North Coast, Egypt",Villa,Lasirena North Coast 
1,1,60,"1,865,000","North Coast, Egypt",Chalet,Lasirena North Coast 
2,2,105,"4,320,000","North Coast, Egypt",Chalet,Lasirena North Coast 
3,2,110,"4,455,000","North Coast, Egypt",Chalet,Lasirena North Coast 
4,3,150,"6,960,000","North Coast, Egypt",Chalet,Lasirena North Coast 
3,1,125,"3,485,000","North Coast, Egypt",Chalet,Lasirena North Coast 
2,2,120,"4,100,000","North Coast, Egypt",Chalet,Lasirena North Coast 
3,2,120,"4,612,500","North Coast, Egypt",Chalet,Lasirena North Coast 
3,2,110,"5,000,000","North Coast, Egypt",Chalet,Lasirena North Coast 
3,2,135,"5,381,250","North Coast, Egypt",Chalet,Lasirena North Coast 
5,4,284,"42,201,000","North Coast, Egypt",Villa,Gaia 
5,4,284,"45,998,000","North Coast, Egypt",Villa,Gaia 
2,1,75,"4,500,000","North Coast, Egypt",Chalet,Gaia 
2,2,91,"4,500,000","North Coast, Egypt",Chalet,Gaia 
2,2,121,"4,604,300","North Coast, Egypt",Chalet,Gaia 
2,2,97,"6,197,630","North Coast, Egypt",Chalet,Gaia 
2,2,97,"6,670,000","North Coast, Egypt",Chalet,Gaia 
1,1,50,"2,354,800","North Coast, Egypt",Studio,Gaia 
4,6,357,"57,121,000","North Coast, Egypt",Villa,Hacienda Bay
4,4,360,"17,425,000","North Coast, Egypt",Villa,Hacienda Bay
4,2,870,"17,500,000","North Coast, Egypt",Villa,Hacienda Bay
4,5,280,"19,987,500","North Coast, Egypt",Villa,Hacienda Bay
5,3,400,"20,000,000","North Coast, Egypt",Villa,Hacienda Bay
4,5,375,"20,000,000","North Coast, Egypt",Villa,Hacienda Bay
5,5,350,"26,650,000","North Coast, Egypt",Villa,Hacienda Bay
5,7,460,"28,700,000","North Coast, Egypt",Villa,Hacienda Bay
5,5,400,"30,750,000","North Coast, Egypt",Villa,Hacienda Bay
5,7,350,"30,750,000","North Coast, Egypt",Villa,Hacienda Bay
5,6,300,"31,500,000","North Coast, Egypt",Villa,Hacienda Bay
3,3,409,"12,300,000","North Coast, Egypt",Twinhouse,Hacienda Bay
3,3,150,"12,221,000","North Coast, Egypt",Chalet,Hacienda Bay
3,4,230,"16,391,983","North Coast, Egypt",Chalet,Hacienda Bay
3,3,432,"9,250,000","North Coast, Egypt",Chalet,Hacienda Bay
4,3,200,"9,500,000","North Coast, Egypt",Chalet,Hacienda Bay
4,4,360,"9,500,000","North Coast, Egypt",Chalet,Hacienda Bay
4,3,198,"9,737,500","North Coast, Egypt",Chalet,Hacienda Bay
3,3,240,"10,250,000","North Coast, Egypt",Chalet,Hacienda Bay
3,3,235,"11,500,000","North Coast, Egypt",Chalet,Hacienda Bay
3,3,230,"12,600,000","North Coast, Egypt",Chalet,Hacienda Bay
4,2,220,"12,812,500","North Coast, Egypt",Chalet,Hacienda Bay
1,1,52,"9,225,000","North Coast, Egypt",Cabin,Hacienda Bay
4,5,280,"15,000,000","North Coast, Egypt",Twinhouse,La Vista Cascada
3,3,180,"11,800,000","North Coast, Egypt",Chalet,La Vista Cascada
3,2,150,"11,800,000","North Coast, Egypt",Chalet,La Vista Cascada
3,3,225,"9,500,000","North Coast, Egypt",Villa,Stella Sidi Abdelrahman
5,6,220,"13,000,000","North Coast, Egypt",Villa,Stella Sidi Abdelrahman
6,5,500,"24,600,000","North Coast, Egypt",Villa,Stella Sidi Abdelrahman
5,5,500,"36,000,000","North Coast, Egypt",Villa,Stella Sidi Abdelrahman
5,4,255,"13,039,077","North Coast, Egypt",Penthouse,Stella Sidi Abdelrahman
3,2,140,"9,313,627","North Coast, Egypt",Chalet,Stella Sidi Abdelrahman
3,2,120,"13,039,077","North Coast, Egypt",Chalet,Stella Sidi Abdelrahman
3,2,120,"5,687,500","North Coast, Egypt",Chalet,Stella Sidi Abdelrahman
3,2,120,"6,500,000","North Coast, Egypt",Chalet,Stella Sidi Abdelrahman
3,3,240,"3,800,000","North Coast, Egypt",Duplex,Golf Porto Marina
2,2,80,"3,259,769","North Coast, Egypt",Chalet,Golf Porto Marina
2,1,68,"1,500,000","North Coast, Egypt",Chalet,Golf Porto Marina
2,2,80,"1,800,000","North Coast, Egypt",Chalet,Golf Porto Marina
2,2,120,"2,000,000","North Coast, Egypt",Chalet,Golf Porto Marina
2,2,120,"2,000,000","North Coast, Egypt",Chalet,Golf Porto Marina
2,2,70,"2,000,000","North Coast, Egypt",Chalet,Golf Porto Marina
2,2,120,"2,000,000","North Coast, Egypt",Chalet,Golf Porto Marina
2,2,120,"2,255,000","North Coast, Egypt",Chalet,Golf Porto Marina
2,2,80,"2,500,000","North Coast, Egypt",Chalet,Golf Porto Marina
1,1,30,"843,575","North Coast, Egypt",Studio,Golf Porto Marina
4,4,200,"12,000,000","North Coast, Egypt",Twinhouse,Amwaj
3,3,200,"8,000,000","North Coast, Egypt",Duplex,Amwaj
3,2,150,"6,098,144","North Coast, Egypt",Penthouse,Amwaj
3,2,150,"11,805,022","North Coast, Egypt",Penthouse,Amwaj
2,2,105,"5,278,750","North Coast, Egypt",Chalet,Amwaj
2,2,115,"5,996,250","North Coast, Egypt",Chalet,Amwaj
2,2,125,"7,000,000","North Coast, Egypt",Chalet,Amwaj
3,2,144,"7,500,000","North Coast, Egypt",Chalet,Amwaj
3,3,177,"18,450,000","North Coast, Egypt",Apartment,Marassi
3,3,376,"27,675,000","North Coast, Egypt",Apartment,Marassi
5,6,498,"46,125,000","North Coast, Egypt",Villa,Marassi
5,4,466,"50,000,000","North Coast, Egypt",Villa,Marassi
5,5,450,"52,000,000","North Coast, Egypt",Villa,Marassi
5,7,800,"71,750,000","North Coast, Egypt",Villa,Marassi
4,3,238,"20,500,000","North Coast, Egypt",Twinhouse,Marassi
4,3,450,"28,700,000","North Coast, Egypt",Twinhouse,Marassi
3,3,214,"16,400,000","North Coast, Egypt",Penthouse,Marassi
4,3,219,"19,987,500","North Coast, Egypt",Penthouse,Marassi
2,1,92,"19,572,355","North Coast, Egypt",Chalet,Marassi
1,1,81,"20,400,942","North Coast, Egypt",Chalet,Marassi
1,1,80,"9,000,000","North Coast, Egypt",Chalet,Marassi
1,1,72,"9,000,000","North Coast, Egypt",Chalet,The Greek Village Marassi
2,1,93,"10,500,000","North Coast, Egypt",Chalet,Marina Marassi
2,2,128,"9,737,500","North Coast, Egypt",Chalet,The Greek Village Marassi
4,3,152,"14,000,000","North Coast, Egypt",Chalet,Marassi
2,2,131,"18,900,000","North Coast, Egypt",Chalet,Marina Marassi
3,3,210,"15,000,000","North Coast, Egypt",Chalet,The Greek Village Marassi
1,1,100,"15,000,000","North Coast, Egypt",Chalet,Marassi
3,3,195,"25,000,000","North Coast, Egypt",Chalet,Marina Marassi
3,2,140,"15,375,000","North Coast, Egypt",Chalet,Marassi
3,3,288,"27,675,000","North Coast, Egypt",Chalet,Marina Marassi
2,2,142,"15,500,000","North Coast, Egypt",Chalet,Marassi
2,1,92,"19,572,355","North Coast, Egypt",Chalet,Marassi
1,1,81,"20,400,942","North Coast, Egypt",Chalet,Marassi
3,3,230,"37,500,000","North Coast, Egypt",Chalet,Marina Marassi
2,3,128,"15,500,000","North Coast, Egypt",Chalet,Marassi
1,1,100,"16,400,000","North Coast, Egypt",Chalet,Marassi
3,3,198,"20,500,000","North Coast, Egypt",Chalet,Marassi
3,3,210,"24,600,000","North Coast, Egypt",Chalet,Marassi
3,3,197,"25,000,000","North Coast, Egypt",Chalet,Marassi
1,1,72,"8,600,000","North Coast, Egypt",Studio,Marina Marassi
1,1,77,"9,225,000","North Coast, Egypt",Studio,Marassi
1,1,76,"10,250,000","North Coast, Egypt",Studio,Marassi
1,1,98,"11,275,000","North Coast, Egypt",Studio,Marassi
3,2,178,"12,300,000","North Coast, Egypt",Penthouse,Seashell
4,6,440,"20,751,570","North Coast, Egypt",Chalet,Seashell
4,5,258,"16,400,000","North Coast, Egypt",Chalet,Seashell
4,4,260,"20,000,000","North Coast, Egypt",Chalet,Seashell
4,4,228,"21,000,000","North Coast, Egypt",Chalet,Seashell
3,3,260,"22,500,000","North Coast, Egypt",Chalet,Seashell
3,2,115,"7,000,000","North Coast, Egypt",Apartment,Salt
2,2,111,"9,400,000","North Coast, Egypt",Chalet,June 
2,2,109,"4,992,000","North Coast, Egypt",Chalet,Bianchi Ilios
2,2,110,"5,227,000","North Coast, Egypt",Chalet,El Masyaf Ras el Hekma
1,1,84,"8,123,000","North Coast, Egypt",Apartment,The Gate
1,1,54,"6,400,000","North Coast, Egypt",Studio,The Gate
3,3,143,"8,900,000","North Coast, Egypt",Apartment,Palm Hills New Alamein
3,3,145,"8,150,000","North Coast, Egypt",Chalet,Palm Hills New Alamein
3,2,120,"9,500,413","North Coast, Egypt",Chalet,D-Bay 
5,7,504,"27,500,000","North Coast, Egypt",Villa,Mazarine
5,7,513,"55,965,000","North Coast, Egypt",Villa,Mazarine
1,1,100,"38,000,000","North Coast, Egypt",Serviced Apartment,Address Residences  Marassi Beach
1,1,103,"41,000,000","North Coast, Egypt",Serviced Apartment,Vida Marassi Marina
2,1,100,"1,343,775","North Coast, Egypt",Penthouse,Marsellia Land
2,1,95,"1,300,000","North Coast, Egypt",Chalet,Marsellia Land
2,1,95,"1,500,000","North Coast, Egypt",Chalet,Marsellia Land
1,1,58,"1,500,000","North Coast, Egypt",Chalet,Agora Sidi Abdelrahman
1,1,63,"1,750,000","North Coast, Egypt",Apartment,The Cribs  Jefaira
1,1,65,"2,050,000","North Coast, Egypt",Chalet,The Cribs  Jefaira
1,1,63,"2,255,000","North Coast, Egypt",Chalet,The Cribs  Jefaira
1,1,70,"2,200,000","North Coast, Egypt",Chalet,Bo Sands
1,1,71,"2,500,000","North Coast, Egypt",Chalet,Bo Sands
2,2,90,"2,200,000","North Coast, Egypt",Chalet,Mena 4
2,2,100,"2,250,000","North Coast, Egypt",Chalet,Emirates Heights
2,2,100,"2,600,000","North Coast, Egypt",Chalet,Emirates Heights
2,2,100,"2,800,000","North Coast, Egypt",Chalet,Emirates Heights
2,2,100,"3,000,000","North Coast, Egypt",Chalet,Emirates Heights
5,4,120,"3,000,000","North Coast, Egypt",Chalet,Emirates Heights
2,2,100,"3,150,000","North Coast, Egypt",Chalet,Emirates Heights
2,2,100,"3,331,000","North Coast, Egypt",Chalet,Emirates Heights
2,2,100,"3,382,500","North Coast, Egypt",Chalet,Emirates Heights
2,2,100,"3,382,500","North Coast, Egypt",Chalet,Emirates Heights
2,2,100,"3,500,000","North Coast, Egypt",Chalet,Emirates Heights
2,2,125,"5,637,500","North Coast, Egypt",Chalet,Emirates Heights
3,2,120,"2,255,000","North Coast, Egypt",Chalet,Stella Marina 
1,1,57,"2,700,000","North Coast, Egypt",Chalet,Sea View 
2,1,72,"3,000,000","North Coast, Egypt",Chalet,Sea View 
3,2,120,"3,500,000","North Coast, Egypt",Chalet,Sea View 
3,2,140,"3,075,000","North Coast, Egypt",Chalet,Blumar
2,2,110,"3,741,250","North Coast, Egypt",Chalet,Blumar
4,3,200,"5,000,000","North Coast, Egypt",Chalet,Blumar
1,2,71,"3,711,710","North Coast, Egypt",Chalet,Cali Coast Ras el Hekma
5,5,290,"11,275,000","North Coast, Egypt",Villa,Marseilia Beach 4
2,2,85,"3,895,000","North Coast, Egypt",Chalet,Marseilia Beach 4
2,1,127,"5,125,000","North Coast, Egypt",Penthouse,Coral Hills
2,1,127,"4,100,000","North Coast, Egypt",Chalet,Coral Hills
2,2,124,"4,612,500","North Coast, Egypt",Chalet,Coral Hills
2,1,127,"5,125,000","North Coast, Egypt",Chalet,Coral Hills
3,2,170,"6,145,895","North Coast, Egypt",Chalet,Coral Hills
3,2,170,"9,000,000","North Coast, Egypt",Chalet,Coral Hills
3,3,460,"25,625,000","North Coast, Egypt",Townhouse,Swan Lake North Coast
4,4,255,"11,275,000","North Coast, Egypt",Penthouse,Swan Lake North Coast
1,1,45,"4,100,000","North Coast, Egypt",Cabin,Swan Lake North Coast
4,5,408,"15,000,000","North Coast, Egypt",Villa,Bo Island 
5,5,410,"15,375,000","North Coast, Egypt",Villa,Bo Island 
5,4,258,"18,450,000","North Coast, Egypt",Villa,Bo Island 
6,7,584,"25,000,000","North Coast, Egypt",Villa,Bo Island 
4,5,380,"25,000,000","North Coast, Egypt",Villa,Bo Island 
3,4,230,"5,637,500","North Coast, Egypt",Townhouse,Bo Island 
4,5,303,"6,662,500","North Coast, Egypt",Townhouse,Bo Island 
2,3,133,"4,200,000","North Coast, Egypt",Chalet,Bo Island 
3,2,143,"4,305,000","North Coast, Egypt",Chalet,Bo Island 
3,3,810,"13,500,000","North Coast, Egypt",Villa,Marseilia beach 3
3,3,190,"4,500,000","North Coast, Egypt",Duplex,Marseilia beach 3
5,5,315,"18,000,000","North Coast, Egypt",Villa,Mountain View Ras El Hikma
5,3,200,"18,450,000","North Coast, Egypt",Villa,Mountain View Ras El Hikma
5,5,225,"20,023,632","North Coast, Egypt",Villa,Mountain View Ras El Hikma
3,3,168,"8,200,000","North Coast, Egypt",Twinhouse,Mountain View Ras El Hikma
4,4,155,"9,509,000","North Coast, Egypt",Twinhouse,Mountain View Ras El Hikma
7,6,155,"9,737,500","North Coast, Egypt",Twinhouse,Mountain View Ras El Hikma
3,3,150,"9,840,000","North Coast, Egypt",Townhouse,Mountain View Ras El Hikma
2,2,95,"5,000,000","North Coast, Egypt",Penthouse,Mountain View Ras El Hikma
3,2,125,"4,920,000","North Coast, Egypt",Chalet,Mountain View Ras El Hikma
3,2,110,"5,699,000","North Coast, Egypt",Chalet,Mountain View Ras El Hikma
2,2,100,"6,000,000","North Coast, Egypt",Chalet,Mountain View Ras El Hikma
8,5,150,"5,000,000","North Coast, Egypt",Villa,Green Beach
3,3,128,"5,248,000","North Coast, Egypt",Apartment,Zahra  El Morshedy
3,3,220,"22,000,000","North Coast, Egypt",Twinhouse,La Vista Bay
4,3,180,"8,500,000","North Coast, Egypt",Penthouse,La Vista Bay
3,3,140,"6,000,000","North Coast, Egypt",Chalet,La Vista Bay
3,2,150,"8,200,000","North Coast, Egypt",Chalet,La Vista Bay
5,6,280,"15,000,000","North Coast, Egypt",Villa,Fouka Bay
5,6,280,"15,000,000","North Coast, Egypt",Villa,Fouka Bay
4,6,333,"23,000,000","North Coast, Egypt",Villa,Fouka Bay
3,2,115,"10,762,500","North Coast, Egypt",Penthouse,Fouka Bay
3,2,125,"6,570,000","North Coast, Egypt",Chalet,Fouka Bay
3,3,190,"7,790,000","North Coast, Egypt",Chalet,Fouka Bay
3,3,200,"8,000,000","North Coast, Egypt",Chalet,Fouka Bay
3,2,125,"8,000,000","North Coast, Egypt",Chalet,Fouka Bay
3,3,190,"8,500,000","North Coast, Egypt",Chalet,Fouka Bay
3,3,190,"9,900,000","North Coast, Egypt",Chalet,Fouka Bay
5,6,350,"15,375,000","North Coast, Egypt",Villa,Marina 6
3,3,170,"6,355,000","North Coast, Egypt",Chalet,Marina 6
2,1,93,"10,500,000","North Coast, Egypt",Chalet,Marina Marassi
2,2,131,"18,900,000","North Coast, Egypt",Chalet,Marina Marassi
3,3,195,"25,000,000","North Coast, Egypt",Chalet,Marina Marassi
3,3,288,"27,675,000","North Coast, Egypt",Chalet,Marina Marassi
3,3,230,"37,500,000","North Coast, Egypt",Chalet,Marina Marassi
1,1,72,"8,600,000","North Coast, Egypt",Studio,Marina Marassi
1,1,84,"8,123,000","North Coast, Egypt",Apartment,The Gate
2,2,158,"8,815,000","North Coast, Egypt",Apartment,North Edge New Alamein
2,2,180,"16,000,000","North Coast, Egypt",Apartment,North Edge New Alamein
4,3,351,"32,000,000","North Coast, Egypt",Apartment,North Edge New Alamein
5,7,504,"27,500,000","North Coast, Egypt",Villa,Mazarine
4,6,364,"22,404,000","North Coast, Egypt",Villa,Mazarine Islands
5,7,513,"55,965,000","North Coast, Egypt",Villa,Mazarine
5,5,364,"24,000,000","North Coast, Egypt",Villa,Mazarine Islands
1,1,54,"6,400,000","North Coast, Egypt",Studio,The Gate
1,1,72,"9,000,000","North Coast, Egypt",Chalet,The Greek Village Marassi
2,2,128,"9,737,500","North Coast, Egypt",Chalet,The Greek Village Marassi
3,3,210,"15,000,000","North Coast, Egypt",Chalet,The Greek Village Marassi
2,2,97,"10,500,000","North Coast, Egypt",Apartment,Almaza Bay
2,2,97,"10,500,000","North Coast, Egypt",Apartment,Almaza Bay
3,3,145,"14,555,694","North Coast, Egypt",Townhouse,LVLS Mountain View
3,3,150,"17,132,720","North Coast, Egypt",Townhouse,LVLS Mountain View
3,4,180,"18,114,479","North Coast, Egypt",Townhouse,LVLS Mountain View
